Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
4;2017;7017;Minnesota;Def;min;h;det;7;500
4;2017;7001;Arizona;Def;ari;h;sfo;6;100
4;2017;7022;Oakland;Def;oak;a;den;5;700
4;2017;7025;LA Rams;Def;lar;a;dal;5;700
4;2017;7018;New England;Def;nwe;h;car;5;200
4;2017;7023;Philadelphia;Def;phi;a;lac;4;500
4;2017;7021;New York J;Def;nyj;h;jac;4;100
4;2017;7008;Cleveland;Def;cle;h;cin;4;0
4;2017;7002;Atlanta;Def;atl;h;buf;4;300
4;2017;7031;Washington;Def;was;a;kan;4;0
4;2017;7003;Baltimore;Def;bal;h;pit;3;800
4;2017;7005;Carolina;Def;car;a;nwe;2;300
4;2017;7016;Miami;Def;mia;h;nor;2;200
4;2017;7020;New York G;Def;nyg;a;tam;1;900
4;2017;7026;LA Chargers;Def;lac;h;phi;1;300
4;2017;7029;Tampa Bay;Def;tam;h;nyg;0;400
4;2017;7030;Tennessee;Def;ten;a;hou;0;200
4;2017;7006;Chicago;Def;chi;a;gnb;-2;600
4;2017;7009;Dallas;Def;dal;h;lar;-3;500
